Name,Latitude,Longitude,Country
Bobo-Dioulasso,11.1833,Burkina Faso
Bati,11.1833,Ethiopia
Scarborough,11.1833,Trinidad and Tobago
Goumori,11.1833,Benin
Vellavadanparappu,11.1854,India
Kananya,11.1856,Philippines
Santa Fe,11.1856,Philippines
Jaro,11.1894,Philippines
Ottapparai,11.1936,India
El Nido,11.1956,Philippines
Barbasa,11.1961,Philippines
Manamodu,11.1965,India
Palangarai,11.1978,India
Bantayan,11.2,Philippines
Concepcion,11.2,Philippines
Alangalang,11.2061,Philippines
Mukasi Pidariyur,11.2069,India
Reddippatti,11.21,India
Jayamkondacholapuram,11.2127,India
Villaba,11.2167,Philippines
Namakkal,11.2167,India
Perambalur,11.23,India
Vijayapuri,11.23,India
Avalpundurai,11.231,India
Punjai Kalamangalam,11.2322,India
Annur,11.2325,India
Modakkurichchi,11.2329,India
Lemery,11.2333,Philippines
Bingawan,11.2333,Philippines
Sinmperekou,11.2333,Benin
Mettupalaiyam,11.2341,India
Marudur,11.2346,India
Kurumbalur,11.236,India
Vadamugam Vellodu,11.2366,India
Nallippalaiyam,11.2388,India
Shiyali,11.239,India
Chikkarampalaiyam,11.2416,India
Santa Marta,11.2419,Colombia
Karamadai,11.2428,India
Toura,11.2436,Benin
Tacloban,11.2444,Philippines
General MacArthur,11.2486,Philippines
Sara,11.25,Philippines
Calicut,11.25,India
Daanbantayan,11.25,Philippines
Balakrishnanpatti,11.2511,India
Sendurai,11.253,India
San Juan del Sur,11.2533,Nicaragua
Tekkampatti,11.2559,India
Kilkunda,11.2569,India
Bittou,11.2575,Burkina Faso
Tapas,11.2622,Philippines
Dumarao,11.2631,Philippines
Modavandisatyamangalam,11.2635,India
Dangila,11.2667,Ethiopia
Dibulla,11.2667,Colombia
Adet,11.2667,Ethiopia
Madridejos,11.2667,Philippines
Elambalur,11.2669,India
San Dionisio,11.2711,Philippines
Tan Phu,11.272,Vietnam
Kunnattur,11.2727,India
Mannargudi,11.2761,India
Nilambur,11.2769,India
Perundurai,11.2777,India
Basey,11.2817,Philippines
Sendamangalam,11.2825,India
Hoa Thanh,11.2831,Vietnam
Catio,11.2833,Guinea-Bissau
Vairichettipalaiyam,11.2872,India
Boosaaso,11.2886,Somalia
Tibiao,11.2892,Philippines
Jadayampalaiyam,11.293,India
San Miguel,11.2942,Philippines
Capoocan,11.2944,Philippines
Pudur,11.296,India
Dinguiraye,11.299,Guinea
Banikoara,11.3,Benin
Carigara,11.3,Philippines
Gomparou,11.3,Benin
Esanai,11.3004,India
Karumandi Chellipalaiyam,11.3019,India
Dumalag,11.3039,Philippines
Punjai Lakkapuram,11.305,India
Tabango,11.3067,Philippines
Sikasso,11.3167,Mali
Labe,11.3167,Guinea
Barugo,11.3167,Philippines
Hulikal,11.3193,India
Sirumugai,11.3214,India
Hernani,11.3239,Philippines
Angara-Debou,11.3289,Benin
Vellipalaiyam,11.3314,India
Babanusah,11.3333,Sudan
Tirumalaippatti,11.3353,India
Adigaratti,11.3357,India
Nasiyanur,11.3381,India
Erode,11.3409,India
Surampatti,11.3411,India
Cuartero,11.3428,Philippines
Coonoor,11.345,India
Pettampalaiyam,11.3499,India
Punjai Puliyampatti,11.3516,India
Saylac,11.3539,Somalia
Virappanchathiram,11.3553,India
Varadarajampettai,11.3553,India
Nambiyur,11.3581,India
Vubatalai,11.3597,India
Siruvalur,11.36,India
Manjathala,11.3624,India
Alampalaiyam,11.3635,India
Wellington,11.3655,India
Leyte,11.3667,Philippines
Nanjanad,11.3669,India
Tay Ninh,11.3678,Vietnam
Pallipalaiyam,11.3679,India
Kadachchinallur,11.3686,India
Kanjikkovil,11.3689,India
Brahmana Periya Agraharam,11.369,India
Periya Semur,11.37,India
Koshanam,11.3701,India
Tokkavadi,11.3702,India
Navani,11.3709,India
Bikkatti,11.3741,India
Talugai,11.3752,India
Maicao,11.3778,Colombia
Tiruchengodu,11.379,India
Dao,11.38,Philippines
Arumbavur,11.381,India
Usuppur,11.3815,India
Elattur,11.3866,India
Pallappalaiyam,11.3891,India
Devanangurichchi,11.3895,India
Maayon,11.3903,Philippines
Labbaikkudikkadu,11.3922,India
Coro,11.395,Venezuela
Karuveppampatti,11.3983,India
Elandakuttai,11.3992,India
Massenya,11.4,Chad
Annamalainagar,11.4,India
Ketti,11.4,India
Srimushnam,11.4012,India
Tiruvasaladi,11.4013,India
San Miguelito,11.4025,Nicaragua
Pennadam,11.4039,India
Naduhatti,11.4043,India
Sottaiyampalaiyam,11.4053,India
Chidambaram,11.407,India
Jamindan,11.4094,Philippines
Ootacamund,11.41,India
Llorente,11.4125,Philippines
Kengarai,11.4144,India
Singalandapuram,11.4166,India
Bougouni,11.4167,Mali
Kotagiri,11.4167,India
San Isidro,11.4167,Philippines
Tittagudi,11.4167,India
Batad,11.4167,Philippines
Siguiri,11.4189,Guinea
Babatngon,11.4207,Philippines
Sigma,11.4214,Philippines
Morur,11.4221,India
Koko,11.4232,Nigeria
Kavundappadi,11.4248,India
Salangaippalaiyam,11.426,India
Culasi,11.4272,Philippines
Tummanatti,11.4284,India
Chon Thanh,11.4292,Vietnam
Periyapuliyur,11.4296,India
President Roxas,11.4297,Philippines
Mambusao,11.43,Philippines
Pillanallur,11.4322,India
Kalingiyam,11.4324,India
Gomboussougou,11.4333,Burkina Faso
Sendarappatti,11.4373,India
Mel Bhuvanagiri,11.438,India
Gangavalli,11.4381,India
Tammampatti,11.4381,India
Rivas,11.4386,Nicaragua
Quilandi,11.439,India
Tola,11.4392,Nicaragua
Tougue,11.44,Guinea
Padaivedu,11.4401,India
Karattuppalaiyam,11.4402,India
Modachchur,11.4415,India
Kumarapalaiyam,11.4416,India
Bhavani,11.4455,India
Alukkuli,11.4458,India
Lakkampatti,11.4461,India
Calubian,11.4467,Philippines
Killai,11.4493,India
Estancia,11.45,Philippines
Chbar Mon,11.45,Cambodia
Mettuppalaiyam,11.4503,India
Kaguchi,11.4519,India
Kampong Speu,11.452,Cambodia
Santa Rita,11.4522,Philippines
Gopichettipalaiyam,11.4549,India
Chinnakkavundanur,11.4559,India
Odatturai,11.4577,India
Kattari,11.4593,India
Kadanadu,11.4607,India
Ed Daein,11.4608,Sudan
Nagaiyampatti,11.4639,India
Panitan,11.4639,Philippines
Ulipuram,11.4667,India
Jambai,11.4678,India
Appukkudal,11.4684,India
Namagiripettai,11.47,India
Rasipuram,11.47,India
Qandala,11.4711,Somalia
Cabucgayan,11.4719,Philippines
Pattanam,11.4728,India
Balasan,11.4728,Philippines
Balangkayan,11.4728,Philippines
Viraganur,11.4761,India
Nedugula,11.4764,India
Hullatti,11.4771,India
Sankaridrug,11.48,India
Naduvalur,11.48,India
Naduvattam,11.4808,India
Founougo,11.4808,Benin
Periyakoduveri,11.4811,India
Attappampatti,11.482,India
Ta Khmau,11.4833,Cambodia
Pontevedra,11.4833,Philippines
Prey Veng,11.4833,Cambodia
Libacao,11.4833,Philippines
Mamarappatti,11.4845,India
Puerto Cumarebo,11.4861,Venezuela
Pilar,11.4878,Philippines
San Miguel,11.492,Philippines
Mallasamudram,11.4933,India
Sapian,11.4939,Philippines
Potosi,11.4942,Nicaragua
Maydolong,11.5,Philippines
Hounde,11.5,Burkina Faso
Vriddhachalam,11.5,India
Ouargaye,11.5,Burkina Faso
Karkudalpatti,11.5002,India
Attanur,11.5006,India
Gudalur,11.5014,India
Belen,11.5028,Nicaragua
Devanakavundanur,11.5048,India
Kolappalur,11.51,India
Kondayampalaiyam,11.513,India
Punjai Turaiyampalaiyam,11.5142,India
Vennandur,11.515,India
Yoboki,11.5167,Djibouti
Satyamangalam,11.5167,India
Dong Xoai,11.5169,Vietnam
Bama,11.5189,Nigeria
Vaikuntam,11.5197,India
Funtua,11.5204,Nigeria
Ivisan,11.5217,Philippines
Arta,11.5236,Djibouti
Thevur,11.524,India
Nelliyalam,11.5255,India
Madalag,11.5269,Philippines
Fara,11.5333,Burkina Faso
Paittur,11.5356,India
Kirippatti,11.5357,India
Altavas,11.5383,Philippines
Gangaikondan,11.5389,India
Moyogalpa,11.5403,Nicaragua
Kesarimangalam,11.5423,India
Devarshola,11.5437,India
Riohacha,11.5442,Colombia
Brahmadesam,11.5449,India
Bao Loc,11.5481,Vietnam
Pa,11.55,Burkina Faso
Puduppatti,11.55,India
Sapouy,11.5544,Burkina Faso
Panay,11.5553,Philippines
Balete,11.5553,Philippines
Eranapuram,11.5581,India
Panamarattuppatti,11.562,India
Olagadam,11.5656,India
Caibiran,11.5667,Philippines
Villareal,11.5667,Philippines
Carles,11.5667,Philippines
Asaita,11.5667,Ethiopia
Phan Rang-Thap Cham,11.5667,Vietnam
Mangalapuram,11.5667,India
Altagracia,11.5672,Nicaragua
Erumad,11.5681,India
Masinigudi,11.5683,India
Phnom Penh,11.5694,Cambodia
Kurichchi,11.5701,India
Konganapuram,11.571,India
Pachchampalaiyam,11.5723,India
Bolama,11.5767,Guinea-Bissau
Di Linh,11.5778,Vietnam
Parur,11.5793,India
Biliran,11.58,Philippines
Buba,11.5833,Guinea-Bissau
Naval,11.5833,Philippines
Idappadi,11.5835,India
Batan,11.5853,Philippines
Djibouti,11.5883,Djibouti
Roxas City,11.5894,Philippines
Sebaste,11.5901,Philippines
Kachchippalli,11.595,India
Bahir Dar,11.6,Ethiopia
Cheramkod,11.6,India
Patlur,11.6,India
Vellarivalli,11.6003,India
Manivilundan,11.6004,India
Nalikkalpatti,11.6021,India
Kattukkottai,11.6026,India
Narasingapuram,11.6038,India
Ilampillai,11.6066,India
Nilavarappatti,11.6081,India
Koranampatti,11.6085,India
Neyveli,11.6088,India
Kalpatta,11.6088,India
Borongan,11.6094,Philippines
Pinabacdao,11.6167,Philippines
Koh Kong,11.6167,Cambodia
Ammapettai,11.6197,India
Almeria,11.6206,Philippines
Neykkarappatti,11.6225,India
Kondalampatti,11.6262,India
Idangansalai,11.6272,India
Ramanayakkanpalaiyam,11.6291,India
Erumapalaiyam,11.6324,India
Calbiga,11.6333,Philippines
Daram,11.6341,Philippines
Chinna Salem,11.6342,India
Mangalam,11.6368,India
Siruvachchur,11.638,India
Banga,11.6389,Philippines
Zumarraga,11.639,Philippines
Chettimangurichchi,11.6393,India
Varisshiyakuni,11.64,India
Malinao,11.6431,Philippines
Ennamangalam,11.6449,India
Svay Pak,11.6467,Cambodia
Chittur,11.647,India
Desavilakku,11.6476,India
New Washington,11.6483,Philippines
Salem,11.65,India
Vellalapuram,11.6525,India
Binh Long,11.6527,Vietnam
Nerinjippettai,11.6543,India
Culaba,11.6578,Philippines
Ettapur,11.6625,India
Puliyampatti,11.6653,India
Odayarpatti,11.6663,India
Manga,11.6667,Burkina Faso
Mersa,11.6667,Ethiopia
Port Blair,11.6683,India
Leso,11.6697,Philippines
Karukkalvadi,11.6714,India
Azare,11.6742,Nigeria
Ayodhyapattanam,11.6755,India
Minnampalli,11.6758,India
El Almendro,11.6781,Nicaragua
Nueva Guinea,11.6867,Nicaragua
Kiranur,11.692,India
Kannankurichchi,11.6969,India
Jalakandapuram,11.6986,India
Hinabangan,11.7,Philippines
San Sebastian,11.7,Philippines
Taramangalam,11.7,India
Kawayan,11.7,Philippines
Mahe,11.7011,India
Chennampatti,11.7011,India
Avadattur,11.7014,India
Numancia,11.7042,Philippines
Kalibo,11.7072,Philippines
Belur,11.7075,India
Potiskum,11.7104,Nigeria
Makato,11.712,Philippines
Muttunayakkanpatti,11.7125,India
Uribia,11.7139,Colombia
Elavanasur,11.7154,India
Punto Fijo,11.7167,Venezuela
Karuppur,11.717,India
El Fula,11.7175,Sudan
Surappalli,11.7187,India
Pandan,11.7206,Philippines
Kurichchi,11.7276,India
Omalur,11.73,India
Guene,11.7306,Benin
Nefas Mewch'a,11.7333,Ethiopia
Esperanza,11.7369,Philippines
Kallakkurichchi,11.738,India
Navappatti,11.7393,India
Periya Soragai,11.7394,India
Tyagadurgam,11.7411,India
Sendamangalam,11.7431,India
Damaturu,11.7444,Nigeria
Tellicherry,11.7489,India
Boromo,11.75,Burkina Faso
Binde,11.75,Burkina Faso
Cuddalore,11.75,India
Madina do Boe,11.75,Guinea-Bissau
Vanavasi,11.7523,India
San Julian,11.7536,Philippines
Panniyannur,11.7538,India
Gaoual,11.754,Guinea
Nandaime,11.7569,Nicaragua
Nangavalli,11.7619,India
Jiabong,11.7625,Philippines
Nellikkuppam,11.7667,India
Ed Damazin,11.7667,Sudan
Olaippatti,11.7676,India
Kamalapuram,11.768,India
Libertad,11.769,Philippines
Panruti,11.77,India
Fulacunda,11.773,Guinea-Bissau
Vadakkanandal,11.7739,India
Angichettippalaiyam,11.7742,India
Virapperumanallur,11.7763,India
Tangalan,11.7775,Philippines
Talavadi,11.778,India
Manaure,11.7792,Colombia
Yercaud,11.7794,India
Motiong,11.7833,Philippines
Beguedo,11.7833,Burkina Faso
Catbalogan,11.7833,Philippines
Tenkodogo,11.7833,Burkina Faso
Tadjourah,11.7833,Djibouti
Iraiyur,11.7834,India
Lakshminarayanapuram,11.7914,India
Semera,11.7922,Ethiopia
Kuttappatti,11.7939,India
Terakanambi,11.8,India
Garango,11.8,Burkina Faso
Gundlupet,11.8,India
Santa Teresa,11.8039,Nicaragua
Dourbali,11.805,Chad
Garou,11.8053,Benin
Eduttavaynattam,11.8057,India
Tumbippadi,11.808,India
Pillaiyarkuppam,11.8119,India
Prachuap Khiri Khan,11.8167,Thailand
Sulat,11.8167,Philippines
Rishivandiyam,11.817,India
Ibajay,11.8211,Philippines
Santa Cruz de Los Taques,11.8231,Venezuela
Nabas,11.8278,Philippines
Dutse,11.8283,Nigeria
Karadichittur,11.8289,India
Kuttuparamba,11.83,India
Renk,11.83,South Sudan
Weldiya,11.8306,Ethiopia
Maiduguri,11.8333,Nigeria
Buruanga,11.8438,Philippines
San Rafael del Sur,11.8458,Nicaragua
Jinotepe,11.8472,Nicaragua
Ar Ruseris,11.85,Sudan
Bissau,11.85,Guinea-Bissau
Debre Tabor,11.85,Ethiopia
Tomboutou,11.855,Benin
Diriamba,11.8564,Nicaragua
Tiruvennanallur,11.8589,India
Kongupatti,11.8593,India
Malanville,11.8667,Benin
Cannanore,11.8689,India
Placer,11.8689,Philippines
Mallikkundam,11.8715,India
Kadiyampatti,11.872,India
Pallippatti,11.8722,India
Diriomo,11.8753,Nicaragua
Quinhamel,11.8833,Guinea-Bissau
Limbuhan,11.8836,Philippines
Gaya,11.8878,Niger
Vellar,11.8938,India
Culion,11.8944,Philippines
Puttai,11.8957,India
Malay,11.8997,Philippines
Kouka,11.9,Burkina Faso
Tarangnan,11.9,Philippines
Cam Ranh,11.902,Vietnam
Niquinohomo,11.9047,Nicaragua
Taft,11.9058,Philippines
San Marcos,11.9081,Nicaragua
Salamedu,11.9088,India
Almagro,11.9108,Philippines
Cam Ranh,11.9136,Vietnam
Papireddippatti,11.914,India
Masatepe,11.9147,Nicaragua
Uripa,11.9167,Colombia
Puducherry,11.9167,India
Werota,11.9167,Ethiopia
Suong,11.9167,Cambodia
Valavanur,11.9205,India
Chamrajnagar,11.9231,India
Nandasmo,11.9247,Nicaragua
Santo Nino,11.9263,Philippines
Kanavaypudur,11.9282,India
Cawayan,11.9303,Philippines
Mattanur,11.931,India
Caluya,11.932,Philippines
Ap Da Loi,11.9333,Vietnam
Kangaba,11.9333,Mali
Granada,11.9347,Nicaragua
Da Lat,11.9359,Vietnam
La Concepcion,11.9369,Nicaragua
Honganur,11.94,India
Villupuram,11.9401,India
Pappinissheri,11.95,India
Tirukkoyilur,11.95,India
Oulgaret,11.957,India
Kottaikuppam,11.9613,India
Perumbalai,11.9635,India
Obock,11.9667,Djibouti
Caluula,11.9667,Somalia
Acoyapa,11.9708,Nicaragua
Sirpanandal,11.9741,India
Masaya,11.9764,Nicaragua
Birni Lafia,11.9783,Benin
Villa El Carmen,11.9794,Nicaragua
Bitkine,11.9817,Chad
Mallapuram,11.9823,India
San Jorge,11.9833,Philippines
Gia Nghia,11.9833,Vietnam
Kampong Cham,11.987,Cambodia
El Crucero,11.9894,Nicaragua
Martahalli,11.9919,India
Bommayapalaiyam,11.9922,India
Sargur,11.9997,India
Mangala,11.9998,India
Coron,12.0,Philippines
Can-Avid,12.0,Philippines
Kano,12.0,Nigeria
Cataingan,12.0028,Philippines
Nindiri,12.0031,Nicaragua
Manalurpettai,12.0079,India
Gandara,12.013,Philippines
Bluefields,12.0139,Nicaragua
Doura,12.0167,Guinea
Ticuantepe,12.0231,Nicaragua
Lalibela,12.0317,Ethiopia
Bambadinca,12.0333,Guinea-Bissau
Talipparamba,12.0368,India
Balud,12.0369,Philippines
Vikravandi,12.0369,India
Ajjanahalli,12.0376,India
Santa Margarita,12.0378,Philippines
Dolores,12.0378,Philippines
Bissora,12.04,Guinea-Bissau
Perunkolattur,12.043,India
Saint David's,12.0444,Grenada
Laligam,12.05,India
Villa Sandino,12.05,Nicaragua
Fada Ngourma,12.05,Burkina Faso
Tagapul-an,12.05,Philippines
Saint George's,12.05,Grenada
Nyala,12.05,Sudan
Harur,12.051,India
Sapone,12.0528,Burkina Faso
Kollegal,12.0628,India
Muelle de los Bueyes,12.0664,Nicaragua
Kombissiri,12.0667,Burkina Faso
Calbayog City,12.0667,Philippines
Agcogon,12.0667,Philippines
Karimama,12.0667,Benin
Diapaga,12.0667,Burkina Faso
Kowdalli,12.067,India
Yelandur,12.07,India
Kui Buri,12.0702,Thailand
Adamankottai,12.0742,India
Jettihalli,12.08,India
Bena,12.0804,Burkina Faso
Tisma,12.0831,Nicaragua
Kousseri,12.0833,Cameroon
Mali,12.084,Guinea
Kadattur,12.0861,India
Hanur,12.0874,India
Heggadadevankote,12.0881,India
Kunimedu,12.0885,India
Thogaduru,12.0957,India
Hullahalli,12.1,India
Tadangam,12.1056,India
Vettavalam,12.1077,India
Tanippadi,12.1078,India
Willemstad,12.108,Curaçao
Juigalpa,12.1083,Nicaragua
Parapatti,12.1083,India
N'Djamena,12.11,Chad
Pangunattam,12.1112,India
Adis Zemen,12.1167,Ethiopia
Nanjangud,12.12,India
Dharmapuri,12.127,India
Tiruvannamalai,12.13,India
Nettadahalli,12.133,India
Busuanga,12.1335,Philippines
Pennagaram,12.1343,India
Anjehalli,12.1395,India
Oras,12.1414,Philippines
Kralendijk,12.1444,Bonaire
Adigappadi,12.1459,India
Palanas,12.1464,Philippines
Kobo,12.15,Ethiopia
Payyannur,12.15,India
Ajjipuram,12.15,India
Kongaralli,12.15,India
Gusau,12.15,Nigeria
Santa Fe,12.15,Philippines
Maduvanalli,12.15,India
Tandarampattu,12.1533,India
Managua,12.1544,Nicaragua
El Rama,12.1617,Nicaragua
Bandalli,12.164,India
Ciudad Sandino,12.1667,Nicaragua
Bafata,12.1719,Guinea-Bissau
San Policarpo,12.1791,Philippines
Koupela,12.1794,Burkina Faso
Gonikoppal,12.183,India
Salanso,12.1833,Burkina Faso
Mongo,12.1837,Chad
Talakad,12.1887,India
Ratnahalli,12.1922,India
Dimasalang,12.1933,Philippines
Merkanam,12.1942,India
Rettanai,12.1953,India
Virarajendrapet,12.1964,India
Tipitapa,12.1964,Nicaragua
Baisuhalli,12.2064,India
Kambainellur,12.2071,India
Tirumakudal Narsipur,12.2121,India
La Libertad,12.2156,Nicaragua
Sarakkayhalli,12.2191,India
Milagros,12.2192,Philippines
Goz-Beida,12.2236,Chad
Uson,12.2253,Philippines
Mandaon,12.2259,Philippines
Tindivanam,12.2267,India
Sosale,12.233,India
Mateare,12.2356,Nicaragua
Trat,12.2417,Thailand
Kukrahill,12.2428,Nicaragua
Nha Trang,12.245,Vietnam
Koudougou,12.25,Burkina Faso
Kampong Chhnang,12.25,Cambodia
Halgur,12.25,India
Pouytenga,12.25,Burkina Faso
Zorgo,12.25,Burkina Faso
Gingee,12.2528,India
Belakvadi,12.255,India
Alcantara,12.2584,Philippines
Looc,12.2605,Philippines
Santo Domingo,12.2631,Nicaragua
Bendrahalli,12.2642,India
Vengikkal,12.2642,India
Nagarote,12.265,Nicaragua
Cacheu,12.2667,Guinea-Bissau
Tanghin-Dassouri,12.2667,Burkina Faso
Arteche,12.2694,Philippines
Masbate,12.27,Philippines
Chennayyanakote,12.2719,India
Vili,12.2833,Burkina Faso
Gabu,12.2833,Guinea-Bissau
Mogtedo,12.2833,Burkina Faso
Comalapa,12.2842,Nicaragua
Lope de Vega,12.2983,Philippines
Kanhangad,12.3,India
Hunsur,12.3036,India
Palakodu,12.3037,India
Mysore,12.3086,India
Chengam,12.3112,India
Magsaysay,12.3117,Philippines
Lapinig,12.315,Philippines
San Fernando,12.3167,Philippines
Reo,12.3167,Burkina Faso
Harohalli,12.3204,India
Jambukuttaippatti,12.3246,India
Silvino Lobos,12.3281,Philippines
Mangalam,12.3298,India
Bannur,12.3329,India
Bulalacao,12.3333,Philippines
Piriyapatna,12.3365,India
Mobo,12.3372,Philippines
La Paz Centro,12.3397,Nicaragua
Las Navas,12.34,Philippines
San Jose,12.3528,Philippines
Mangalme,12.3547,Chad
Nagojanahalli,12.357,India
Paramanandal,12.3585,India
Cajidiocan,12.3667,Philippines
Bokoro,12.3667,Chad
Ouagadougou,12.3686,Burkina Faso
San Lorenzo,12.3783,Nicaragua
Sibi,12.3786,Mali
Budamangalam,12.3792,India
Avalurpet,12.38,India
Malavalli,12.38,India
Koutiala,12.3833,Mali
Gamay,12.3833,Philippines
Camoapa,12.3842,Nicaragua
San Isidro,12.388,Philippines
Doddanahalli,12.3892,India
Errahalli,12.3911,India
Pran Buri,12.3939,Thailand
Odiongan,12.4,Philippines
Catubig,12.4,Philippines
Tellar,12.4011,India
Kadaladi,12.404,India
Kattagaram,12.411,India
Arakere,12.4133,India
Shrirangapattana,12.414,India
San Antonio,12.414,Philippines
Kannandahalli,12.4164,India
Alamat'a,12.4167,Ethiopia
Chavuttahalli,12.4202,India
Teustepe,12.4206,Nicaragua
Madikeri,12.4209,India
Mittahalli,12.421,India
Kaveripatnam,12.4219,India
Batuan,12.4222,Philippines
Capul,12.423,Philippines
Kirangur,12.4316,India
Myeik,12.4333,Myanmar
Leon,12.4344,Nicaragua
Puligunta,12.4395,India
Krishnarajasagara,12.4398,India
Victoria,12.45,Philippines
Sen Monorom,12.45,Cambodia
Birnin Kebbi,12.4504,Nigeria
Khlung,12.4525,Thailand
Sundekuppam,12.4567,India
Fraserpet,12.4587,India
Periyamuttur,12.463,India
Rizal,12.4667,Philippines
Dedougou,12.4667,Burkina Faso
Rongat,12.4667,India
Boaco,12.4719,Nicaragua
Baleno,12.4739,Philippines
Massaguet,12.4742,Chad
Devikapuram,12.4744,India
Mapanas,12.475,Philippines
Paiganapalli,12.476,India
Koundara,12.48,Guinea
Kratie,12.48,Cambodia
Corinto,12.4819,Nicaragua
Farim,12.4833,Guinea-Bissau
Magdiwang,12.4833,Philippines
Buon Trap,12.4833,Vietnam
San Fernando,12.4858,Philippines
Ninh Hoa,12.4917,Vietnam
El Ayote,12.4972,Nicaragua
Walajabad,12.4994,India
Catarman,12.4994,Philippines
Polur,12.5,India
Wandiwash,12.5,India
Tiruppattur,12.5,India
Korem,12.5,Ethiopia
Kasaragod,12.5,India
Allen,12.5013,Philippines
Pudupattanam,12.5037,India
San Francisco Libre,12.5061,Nicaragua
Quezalguaque,12.5078,Nicaragua
Dodarasinakere,12.5083,India
Aroroy,12.5125,Philippines
Mondragon,12.5167,Philippines
Rosario,12.5167,Philippines
Bobon,12.5167,Philippines
Despujols,12.5183,Philippines
Oranjestad,12.5186,Aruba
Mansalay,12.5204,Philippines
Telica,12.5228,Nicaragua
Mandya,12.5242,India
Mallappadi,12.5273,India
San Jose,12.531,Philippines
Krishnagiri,12.5317,India
San Roque,12.533,Philippines
Pursat,12.5333,Cambodia
Lavezares,12.5333,Philippines
Andiyappanur,12.5342,India
Tanki Leendert,12.5418,Aruba
El Realejo,12.5428,Nicaragua
Bargur,12.5429,India
Posoltega,12.5447,Nicaragua
Palapag,12.547,Philippines
Madepalli,12.5491,India
Kedougou,12.55,Senegal
Budanur,12.55,India
Romblon,12.55,Philippines
Velakalnattam,12.5505,India
Kovilur,12.5537,India
Azezo,12.5586,Ethiopia
Saligrama,12.5602,India
Sulya,12.561,India
Palepalli,12.5667,India
Laoang,12.5667,Philippines
Pambujan,12.5667,Philippines
San Jacinto,12.5683,Philippines
Hua Hin,12.5686,Thailand
San Agustin,12.5689,Philippines
Oppatavadi,12.569,India
Ban Huai Hin,12.5697,Thailand
Jalarpet,12.5703,India
Chichigalpa,12.5722,Nicaragua
Pungulam,12.5727,India
Calintaan,12.5756,Philippines
Goudomp,12.5778,Senegal
Varatanapalli,12.5828,India
Ziniare,12.5833,Burkina Faso
Roxas,12.5833,Philippines
Ziguinchor,12.5833,Senegal
San Andres,12.5847,Colombia
Matnog,12.5856,Philippines
Nattarampalli,12.592,India
Larreynaga,12.5939,Nicaragua
Patchur,12.5949,India
Somvarpet,12.597,India
Ponneri,12.5972,India
Atturkuppam,12.6,India
Kelamangalam,12.6031,India
Honganur,12.6044,India
Tirukkalikkunram,12.6067,India
Mandalavadi,12.6073,India
Gonder,12.6075,Ethiopia
Chanthaburi,12.6086,Thailand
Nettanige,12.6101,India
Uttaramerur,12.616,India
Calatrava,12.6167,Philippines
Satadougou,12.617,Mali
Tha Mai,12.6196,Thailand
Seven Pagodas,12.6208,India
Alangayam,12.6223,India
Sek'ot'a,12.6253,Ethiopia
Ban Phe,12.6287,Thailand
Chinandega,12.6297,Nicaragua
Aliyabad,12.6317,India
Salemata,12.6333,Senegal
Konanur,12.6333,India
Besagarahalli,12.6333,India
Keregodu,12.6333,India
Mallagunta,12.6343,India
Ban Tha Luang Lang,12.6376,Thailand
Monreal,12.644,Philippines
Bamako,12.6458,Mali
Santa Magdalena,12.6489,Philippines
Velappadi,12.6499,India
Hadibu,12.65,Yemen
Gayeri,12.65,Burkina Faso
Channapatna,12.6514,India
Velakkuttai,12.6519,India
Cheyyar,12.662,India
El Viejo,12.6631,Nicaragua
Sattahip,12.6636,Thailand
Esquipulas,12.6639,Nicaragua
Sulagiri,12.6645,India
Krishnarajpet,12.6662,India
Biri,12.6667,Philippines
Boulsa,12.6667,Burkina Faso
Bousse,12.6667,Burkina Faso
Buon Ma Thuot,12.6667,Vietnam
Arni,12.6677,India
Bulan,12.6697,Philippines
Padavedu,12.673,India
Rayong,12.6742,Thailand
Kotharpettai,12.678,India
Harohalli,12.6807,India
Vaniyambadi,12.6825,India
Sevur,12.6865,India
Chingleput,12.6918,India
Valaiyampattu,12.6927,India
Udayendram,12.6962,India
Mattigiri,12.698,India
Tumberi,12.6986,India
Sedhiou,12.7,Senegal
Kampong Thom,12.7,Cambodia
An Nuhud,12.7,Sudan
Madanancheri,12.7034,India
Irosin,12.705,Philippines
Anekal,12.7105,India
Kampong Thum,12.712,Cambodia
Ban Chang,12.7208,Thailand
Closepet,12.723,India
Tirupporur,12.7259,India
El Jicaral,12.7286,Nicaragua
Terrabona,12.7311,Nicaragua
Ciudad Dario,12.7322,Nicaragua
Nouna,12.7333,Burkina Faso
Hosur,12.7409,India
Kuppam,12.745,India
Bongabong,12.7469,Philippines
Kannamangalam,12.7499,India
Kati,12.7504,Mali
Mukondapalli,12.7514,India
Bulusan,12.7522,Philippines
Singapperumalkovil,12.7595,India
San Dionisio,12.7625,Nicaragua
Muy Muy,12.7625,Nicaragua
Puttur,12.7648,India
Vittal,12.766,India
Puerto Morazan,12.7669,Nicaragua
Odugattur,12.7679,India
Kalavai,12.7691,India
Uppinangadi,12.77,India
Avalepalli,12.7714,India
Klaeng,12.7778,Thailand
Attibele,12.7781,India
Maychew,12.7833,Ethiopia
Taiyur,12.7833,India
At Tawahi,12.7833,Yemen
Tionk Essil,12.7856,Senegal
Jigani,12.7861,India
Hole Narsipur,12.7863,India
